prov,city,city_id,year,turnover_commercial,size_commercial,turnover_housing,size_housing,hp_commercial,hp_housing,CPI_ly,cpi2013,hp_housing_deflate,hp_housing_minus,hp_housing_deflate_minus,rhp,rhp_deflate,lhp,lhp_deflate,province1,province2,province3,province4,province5,province6,province7,province8,province9,province10,province11,province12,province13,province14,province15,province16,province17,province18,province19,province20,province21,province22,province23,province24,province25,province26,province27,province28,province29,province30,province31,detail_fact,renewal,detail_plan,renewal_plan,lnrenewal,city_id2,pop_city_hk,pop_city_cz,pop_prov_cz,pop_prov_hk,detail_shiji_prov,棚改量,renewal_prov,detail_plan_prov,renewal_plan_prov,pop_r_hk,pop_r_cz,r_hk_lag,r_cz_lag,instrument1,instrument2,linstru2,capital,lpop_hk,lpop_cz,largecity,nearport,agdp,gdp,gdp_deflate,agdp_deflate,lgdp_deflate,lagdp_deflate,agdp_deflate1,size,price,landp,city_id3,landp_lag,landp_deflate,lnlandp_deflate,lnlandp,interestr,interestr_deflate,pop_city2000,pop_prov2000,pop_r2000,instrument3,renewal_r,lnrenewal_lag,export_us,exchange,export_rmb,export_share,east,renewal_east,instru2_east,lnrenewal_plan,positive,renewal_pos,instru2_pos,d_lhp_deflate,renewal_group,city_obs_count
贵州省,贵阳市,256.0,2015.0,5813719.0,968.1735,3949396.0,798.2504,6004.8315,4947.565325366577,101.8,104.2432,4746.176,4888.797,4774.2153,0.012021045,-0.0058731223,8.506651,8.465095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,239.0,391.79,458.891595058993,3529.5,4395.3268,,,,,,0.08913785,0.13001603,0.08852402,0.12938629,,,,1,5.970726,6.128814,1,0.966354907736782,63003.073057,2891.1580688745,2773.474,60438.543,7.927856,11.009382,6.043854,2339.4972879999996,716728.6543999998,0.3063601,288.0,0.5638473,0.29388976,-1.2245505,-1.1829941,5.31,5.0938573,331.57,3756.0,0.08827742,,,,789700.0,6.2272,4917620.0,17009170.0,0.0,,,,0.0,,,-0.0058898926,high,5
贵州省,贵阳市,256.0,2016.0,5874700.0,988.57,,826.21,5942.624,5942.6240234375,101.4,105.7026048,5622.0225,4947.5654,4746.176,0.20112085,0.18453735,8.689906,8.634447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,3.0,加大棚户区改造力度，提高货币化安置比例，全年改造城镇棚户区3万户,3.0,1.0986123,239.0,401.35,465.9367723657612,3555.0,4452.8044,,,43.0,实施城镇棚户区和危旧房改造工程，改造城中村、城镇棚户区43万户。,43.0,0.09013421,0.13106519,0.08913785,0.13001603,3.8329277,5.590689,1.7211026,1,5.994834,6.14405,1,0.966354907736782,67771.0,3157.7001,2987.3438,64114.785,8.00214,11.06843,6.4114785,1905.4979179999998,941984.5909999999,0.49435088,288.0,0.3063601,0.4676809,-0.75996906,-0.70450974,4.75,4.4937396,331.57,3756.0,0.08827742,3.7959292,0.006438642,,328800.0,6.6401,2183265.0,6914098.5,0.0,0.0,0.0,1.0986123,0.0,0.0,0.0,0.16935253,high,5
贵州省,贵阳市,256.0,2017.0,7801601.5,1077.5413,,868.98,7240.188,7240.18798828125,100.9,106.65392824320001,6788.487,5942.624,5622.0225,0.21834865,0.20748127,8.887403,8.822984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,完成棚户区城中村改造3.5万户、420万平方米，改造提升老旧小区院落200个，整治背街小巷215条,3.5,启动棚户区改造3.3万套，基本建成1.9万套,3.3,1.2527629,239.0,408.31,474.9390815244385,3580.0,4474.9372,,,,,,0.09124374,0.13266455,0.09013421,0.13106519,,,,1,6.012027,6.1631866,1,0.966354907736782,74493.0,3537.9637,3317.237,69845.53,8.106888,11.154041,6.9845533,1564.6323799999996,1401854.5248000002,0.89596415,288.0,0.49435088,0.84006673,-0.17427395,-0.109854884,4.75,4.4536567,331.57,3756.0,0.08827742,,0.007369366,1.0986123,227146.0,6.7547,1534303.1,4336684.0,0.0,0.0,,1.1939225,0.0,0.0,,0.18853664,high,5
贵州省,贵阳市,256.0,2018.0,10433100.0,1114.56,8341400.0,943.29,9360.734,8842.87970825515,101.8,108.57369895157761,8144.5874,7240.188,6788.487,0.2213605,0.19976479,9.087368,9.005109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,实施棚户区城中村改造960.08万平方米，惠及21.15万人,6.0,实施棚户区城中村改造5.8万套、950万平方米，惠及20.3万人,5.8,1.7917595,239.0,418.45,484.1940368902089,3600.0,,,,,,,,0.13449834,0.09124374,0.13266455,,,,1,6.036557,6.1824856,1,0.966354907736782,78449.0,3798.4538,3498.5027,72254.15,8.16009,11.187945,7.2254148,2737.154094000002,2826433.9737999993,1.0326178,288.0,0.89596415,0.95107543,-0.050161898,0.03209714,4.75,4.3749084,331.57,3756.0,0.08827742,,0.0123917265,1.2527629,251500.0,6.6118,1662867.8,4377749.0,0.0,0.0,,1.7578579,0.0,0.0,,0.18212509,high,5
广西壮族自治区,贺州市,257.0,2014.0,178400.0,70.56,155900.0,,2528.3447,2528.3447265625,102.1,102.1,2476.3416,2872.7922,2872.7922,-0.119899906,-0.13800186,7.83532,7.8145375,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新增棚户区改造开工建设4913套,0.4913,,,-0.71070033,240.0,238.053,200.66217765990638,4754.0,5475.492,棚户区改造获得贷款授信1242亿元、放款230亿元，均排全国前列，完成投资106.74亿元。保障性住房新开工20.16万套、基本建成11.92万套，其中完成棚户区改造10.62万套,,10.62,,10.62,0.043476094,0.042209126,0.043074943,0.04224711,0.4574559,0.4486643,-0.8014803,0,5.472493,5.301623,0,0.37058603344484603,22374.66,448.9748,439.74026,21914.457,6.086184,9.994902,2.1914456,685.0502829999997,134088.08630000002,0.19573466,289.0,0.31560463,0.19170877,-1.6517779,-1.6309953,6.33,6.1998043,,,,,0.0024483937,,7351.0,6.1424,45152.78,1005686.3,0.0,0.0,0.0,,0.0,0.0,0.0,,middle,5
广西壮族自治区,贺州市,257.0,2015.0,228800.0,86.13,208300.0,82.2,2656.4495,2534.0632603406325,101.5,103.6315,2445.2634,2528.3447,2476.3416,0.0022617697,-0.012550016,7.8375793,7.801908,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.1,各类棚户区改造2.1万套,2.1,0.74193734,240.0,239.786,201.9630684269566,4796.0,5518.2323,,,14.33,自治区本级将安排保障性安居工程配套资金25.5亿元，推进棚户区改造14.33万套、农村危房改造13.5万户。,14.33,0.043453407,0.04211073,0.043476094,0.042209126,0.6230124,0.6048568,-0.50276357,0,5.479747,5.308085,0,0.37058603344484603,23178.0,468.11,451.7063,22365.787,6.1130323,10.015287,2.2365787,1188.0569659999992,165786.18619999994,0.13954398,289.0,0.19573466,0.13465402,-2.0050466,-1.9693755,5.31,5.1239247,,,,,0.010397941,-0.71070033,45190.0,6.2272,281407.16,6011560.5,0.0,0.0,0.0,0.74193734,0.0,0.0,0.0,-0.012629509,middle,5
广西壮族自治区,贺州市,257.0,2016.0,281900.0,94.27,250800.0,86.23,2990.347,2908.5005218601414,101.6,105.289604,2762.3816,2534.0632,2445.2634,0.14776161,0.12968671,7.975393,7.9238486,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,240.0,242.5233,203.22770413365754,4838.0,5579.1162,"推进棚户区改造货币化安置,商品房库存消化周期降至12.6个月",,16.0,开工建设保障性住房18.3万套(户)，其中棚户区改造16万套,16.0,0.043469843,0.042006552,0.043453407,0.04211073,0.6952545,0.6737717,-0.394864,0,5.491098,5.3143272,0,0.37058603344484603,25498.0,518.19,492.15686,24217.016,6.1987977,10.0948105,2.4217017,1362.8831680000008,241271.21099999998,0.17703,289.0,0.13954398,0.16813625,-1.7829806,-1.7314361,4.75,4.5113664,,,,,,0.74193734,38479.0,6.6401,255504.4,4930709.0,0.0,,0.0,,0.0,,0.0,0.12194061,middle,5
广西壮族自治区,贺州市,257.0,2017.0,486900.0,123.34,428100.0,114.42,3947.6245,3741.4787624541163,101.6,106.97423766399999,3497.5513,2908.5005,2762.3816,0.28639442,0.26613617,8.227236,8.159819,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,棚户区和农村危房改造近1.1万套(户),,,,,240.0,243.53,204.7720319379151,4885.0,5599.6479,,,,,,0.043490235,0.04191853,0.043469843,0.042006552,,,,0,5.49524,5.3218975,0,0.37058603344484603,26802.0,548.83,513.04877,25054.63,6.2403708,10.128814,2.5054631,600.7905910000007,304564.8157999999,0.50694007,289.0,0.17703,0.47388986,-0.74678034,-0.6793625,4.75,4.4403214,,,,,,,5767.0,6.7547,38954.355,709770.9,0.0,,,,0.0,,,0.23597002,middle,5
广西壮族自治区,贺州市,257.0,2018.0,712662.0,154.888,620681.0,144.4841,4601.144,4295.842933582311,102.3,109.43464513027199,3925.487,3741.4788,3497.5513,0.14816713,0.12235297,8.365403,8.275246,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,建成棚户区改造住房1.28万套,,,,,240.0,245.91,206.46459058517198,4926.0,5659.0,棚户区改造9.1万套,,9.1,,9.1,0.043454673,0.041913234,0.043490235,0.04191853,0.39576113,0.38145864,-0.96375287,0,5.504966,5.330129,0,0.37058603344484603,29188.0,602.628847,550.6746,26671.627,6.311144,10.191356,2.6671627,1436.819401000001,375270.0270999998,0.26118106,289.0,0.50694007,0.23866396,-1.4326987,-1.3425415,4.75,4.3404903,,,,,,,5792.673704588766,6.6118,38300.0,635548.75,0.0,,0.0,,0.0,,0.0,0.11542702,middle,5
四川省,资阳市,258.0,2014.0,1815739.0,426.34,1427140.0,373.18,4258.899,3824.267109705772,101.6,101.6,3764.0425,3416.6194,3416.6194,0.11931318,0.10168622,8.249122,8.233249,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,241.0,507.3,355.9180757323172,8140.2,9159.0823,，改造危旧房棚户区和建设保障性住房51.8万套，统筹实施农房建设52.1万户,,37.0,实施37万户旧城危旧房和城市、国有工矿、林区棚户区改造,37.0,0.055387646,0.043723505,0.055547893,0.044157766,2.055272,1.6338373,0.49093145,0,6.2291026,5.8747005,0,1.37090329949255,33592.0,1195.6,1176.7716,33062.992,7.07053,10.40617,3.3062992,1101.017554,1057056.438,0.9600723,290.0,0.62057996,0.944953,-0.05662006,-0.040746707,6.33,6.2303147,488.47,8602.0,0.056785632,2.1010685,,,27459.0,6.1424,168664.16,1410707.2,0.0,,0.0,,0.0,,0.0,,low,5
四川省,资阳市,258.0,2015.0,2283721.0,452.53,1270291.0,327.57,5046.5625,3877.9222761547153,101.5,103.124,3760.446,3824.267,3764.0425,0.014030188,-0.00095547154,8.263055,8.232293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,241.0,503.7,355.8288051089575,8204.0,9102.0429,加快危旧房改造和保障房建设，棚改货币化安置比例达49.5%,,30.0,改造城市危旧房棚户区30万户,30.0,0.055339225,0.043372598,0.055387646,0.043723505,1.6616294,1.3117051,0.2713279,0,6.221981,5.8744497,0,1.37090329949255,35702.0,1270.38,1231.8956,34620.457,7.1163096,10.4522,3.4620457,850.0220570000004,539802.6414,0.63504547,290.0,0.9600723,0.61580765,-0.4848206,-0.45405868,5.31,5.149141,488.47,8602.0,0.056785632,1.7035689,,,15097.0,6.2272,94012.04,740030.9,0.0,,0.0,,0.0,,0.0,-0.00095558167,low,5
四川省,资阳市,258.0,2016.0,1636988.0,364.86,1123424.0,299.35,4486.6196,3752.8779021212627,101.9,105.08335600000001,3571.3342,3877.9224,3760.446,-0.03224522,-0.05028973,8.230278,8.180695,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.5787,施棚户区改造5787户,0.5787,-0.5469711,241.0,354.5,252.87873914441946,8262.0,9137.0295,改造城镇危旧房和棚户区27万套，超额完成货币化安置任务,,27.0,改造危旧房棚户区和建设保障性住房30万套，力争棚改货币化安置比例超过50%,,0.03879817,0.030607449,0.055339225,0.043372598,,,,0,5.8707085,5.53291,0,1.37090329949255,37308.0,943.44,897.8016,35503.242,6.799949,10.477379,3.5503242,361.44243800000004,412820.76189999987,1.142148,290.0,0.63504547,1.0868971,0.08332697,0.13291071,4.75,4.520221,488.47,8602.0,0.056785632,,0.0022884486,,13807.0,6.6401,91679.86,971761.44,0.0,0.0,,-0.5469711,0.0,0.0,,-0.05159855,low,5
四川省,资阳市,258.0,2017.0,1729474.0,391.25,1354966.0,341.54,4420.381,3967.2249224102593,101.4,106.55452298400002,3723.1877,3752.878,3571.3342,0.057115365,0.042520106,8.285822,8.222336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,241.0,348.9,254.68022024565863,8302.0,9113.3828,开工改造危旧房棚户区25.3万套,,25.3,加大棚改和征地拆迁货币化安置力度，改造城镇危旧房棚户区25万套,25.0,0.038284358,0.030676972,0.03879817,0.030607449,0.9699542,0.76518625,-0.267636,0,5.8547854,5.5400085,0,1.37090329949255,40137.0,1022.21,959.33044,37668.04,6.8662357,10.536568,3.766804,770.111171,328701.86309999996,0.4268239,290.0,1.142148,0.40056854,-0.9148704,-0.85138375,4.75,4.457812,488.47,8602.0,0.056785632,1.4196408,,-0.5469711,10946.0,6.7547,73936.945,723304.9,0.0,,0.0,,0.0,,0.0,0.041641235,low,5
四川省,资阳市,258.0,2018.0,2041300.0,431.27,1878700.0,400.38,4733.23,4692.292322293821,101.7,108.36594987472802,4330.043,3967.2249,3723.1877,0.1827644,0.16299345,8.453676,8.373333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,241.0,346.4,253.26035334346506,8341.0,,镇危旧房棚户区改造完成25.5万套,,25.5,改造危旧房棚户区25.5万套,25.5,,0.030363308,0.038284358,0.030676972,0.9762511,0.7822628,-0.24556454,0,5.8475943,5.534418,0,1.37090329949255,42112.0,1066.53,984.19293,38860.914,6.891822,10.567744,3.8860915,1406.8115650000016,1224566.2147000004,0.870455,290.0,0.4268239,0.8032551,-0.21908295,-0.13873918,4.75,4.3832955,488.47,8602.0,0.056785632,1.4480336,,,12504.0,6.6118,82673.945,775167.56,0.0,,0.0,,0.0,,0.0,0.15099716,low,5
江西省,赣州市,259.0,2014.0,3447170.0,582.1708,2508315.0,466.9278,5921.235,5371.954721907756,102.3,102.3,5251.1777,4872.6245,4872.6245,0.10247664,0.0776898,8.588947,8.566208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,完成城市棚户区改造安置1.56万户,1.56,改造各类棚户区1.46万户,1.46,0.44468582,242.0,850.7458,849.2685185185185,4542.16,4923.2704,新开工棚户区改造22.38万套，基本建成13.81万套,,22.38,加大城市棚户区、城中村改造力度，改造城市和国有工矿、林区、垦区等各类棚户区23万户,23.0,0.17280094,0.1869746,0.17592572,0.18718444,4.0462914,4.305242,1.4598334,0,6.7461133,6.744375,1,0.400239726938959,21708.0,1843.5921,1802.1428,21219.941,7.4967318,9.962697,2.1219943,1971.0799520000005,1311667.4104000006,0.66545624,291.0,0.26441917,0.6504949,-0.43002185,-0.4072824,6.33,6.187683,794.16,4149.0,0.19140998,4.4024296,0.0018368749,,319991.0,6.1424,1965512.8,10661321.0,0.0,0.0,0.0,0.37843645,0.0,0.0,0.0,,middle,5
江西省,赣州市,259.0,2015.0,3611884.0,669.7274,2883769.0,578.5008,5393.066,4984.900625893689,101.5,103.83449999999999,4800.8135,5371.9546,5251.1777,-0.07205086,-0.08576443,8.514169,8.476541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,完成城市棚户区改造1.01万户，货币化安置率达43.76%，其中中心城区货币化安置率达100%,1.01,新建公租房和改造各类棚户区2.1万套,,0.0099503305,242.0,854.7062,852.7172973907033,4565.63,4941.2124,全年棚改开工16.54万套，基本建成12.45万套,,16.54,新开工保障性安居工程23万套，其中改造各类棚户区16.3万套,16.3,0.172975,0.18676881,0.17280094,0.1869746,2.8166554,3.0476859,1.1143826,0,6.7507577,6.748428,1,0.400239726938959,23148.0,1973.87,1900.977,22293.168,7.550123,10.012035,2.2293167,2090.351784000002,699500.1876999998,0.33463275,291.0,0.66545624,0.3222751,-1.1323497,-1.0947216,5.31,5.1139073,794.16,4149.0,0.19140998,3.1199825,0.0011844488,0.44468582,338631.0,6.2272,2108723.0,10683191.0,0.0,0.0,0.0,,0.0,0.0,0.0,-0.08966732,middle,5
江西省,赣州市,259.0,2016.0,4523545.0,835.5609,3502251.0,690.1673,5413.7827,5074.495705606452,102.0,105.91118999999999,4791.2744,4984.9004,4800.8135,0.017973341,-0.0019869679,8.531982,8.474552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,棚户区改造基本建成2.9万套，货币化安置工作经验在全国推广,2.92,完成棚户区改造2.92万户,2.92,1.0715836,242.0,858.8673,856.7974457513295,4592.0,4985.5775,棚户区改造开工17.1万套,,17.1,推进棚改货币化安置，利用政府债券、财政贴息等多种方式购买棚户区改造服务,17.1,0.17227037,0.18658482,0.172975,0.18676881,2.9578726,3.1937468,1.1611948,0,6.7556143,6.7532015,1,0.400239726938959,25761.0,2207.1959,2084.0063,24323.209,7.6420474,10.099186,2.4323208,3028.9117910000023,1340859.8438,0.44268698,291.0,0.33463275,0.41797942,-0.8723231,-0.81489235,4.75,4.4848895,794.16,4149.0,0.19140998,3.2731106,0.0034080402,0.0099503305,339727.0,6.6401,2255821.2,10220304.0,0.0,0.0,0.0,1.0715836,0.0,0.0,0.0,-0.001988411,middle,5
江西省,赣州市,259.0,2017.0,6491635.0,1045.4984,5074108.0,843.5685,6209.1294,6015.05153404851,102.0,108.02941379999999,5567.9756,5074.4956,4791.2744,0.18534964,0.16210742,8.702021,8.624786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,棚户区改造基本建成2.4万套,,加快实施保障性安居工程，完成城市棚户区改造2.46万户,,,242.0,863.5583,861.2017196669852,4622.1,4992.4351,,,24.33,全年改造各类棚户区24.23万套,24.23,0.17297336,0.1863226,0.17227037,0.18658482,4.174111,4.52095,1.5087221,0,6.761061,6.758329,1,0.400239726938959,29308.0,2524.01,2336.41,27129.648,7.756371,10.208383,2.7129648,3675.4452820000065,1783031.1346999991,0.48511976,291.0,0.44268698,0.44906268,-0.80059284,-0.72335947,4.75,4.3969507,794.16,4149.0,0.19140998,4.6378636,,1.0715836,396614.0,6.7547,2679008.5,10614096.0,0.0,,0.0,,0.0,,0.0,0.15023422,middle,5
江西省,赣州市,259.0,2018.0,7320894.0,1058.398,6106988.0,907.6982,6916.9575,6727.993952174853,102.1,110.29803148979998,6099.8315,6015.052,5567.9756,0.11852636,0.095520526,8.814033,8.716017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,城市棚户区改造新开工4.69万套，基本建成5万套。,4.69,,,1.5454326,242.0,867.7603,865.6572820623514,4647.6,,棚户区改造开工27.79万套、基本建成22.35万套,,27.79,全年开工改造各类棚户区27.88万套,27.88,,0.18625899,0.17297336,0.1863226,4.8224974,5.194674,1.6476339,0,6.7659154,6.7634892,1,0.400239726938959,32429.0,2807.24,2545.1406,29401.25,7.8419414,10.288793,2.940125,7002.352891999999,3919228.111800006,0.5597016,291.0,0.48511976,0.5074448,-0.6783673,-0.5803515,4.75,4.306514,794.16,4149.0,0.19140998,5.33651,0.0054178485,,434246.0,6.6118,2871147.8,10227653.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.09123039,middle,5
内蒙古自治区,赤峰市,260.0,2014.0,1164686.0,293.78,852680.0,233.17,3964.4836,3656.902689025175,101.6,101.6,3599.3137,3921.3716,3921.3716,-0.06744295,-0.08212888,8.204371,8.1884985,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.4623,改造城市棚户区4623户,0.4623,-0.77154124,243.0,465.8,430.50424846885664,2504.81,2458.3254,,,,,,0.18947858,0.17187102,0.18826237,0.17255141,,,,0,6.1437564,6.064957,0,0.399047689252877,41309.0,1778.37,1750.3641,40658.465,7.467579,10.612963,4.0658464,1908.3472640000014,727838.6902999999,0.3813974,292.0,0.27131072,0.37539113,-0.9797868,-0.96391344,6.33,6.2303147,451.8,2372.0,0.19047217,,0.001073857,,12300.0,6.1424,75551.52,424835.78,0.0,0.0,,-0.77154124,0.0,0.0,,,low,5
内蒙古自治区,赤峰市,260.0,2015.0,1205849.0,251.56,936162.0,202.22,4793.485,4629.423400257146,101.1,102.71759999999999,4506.943,3656.9026,3599.3137,0.26594114,0.25216728,8.440187,8.413374,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,启动解放西街等棚户区改造工程，改造棚户区和城中村7042户,0.7042,实施33个棚改工程，改造棚户区11348户,1.1348,-0.35069287,243.0,462.63,430.16247197762834,2511.04,2440.7859,新开工城镇保障性住房28.5万套，其中棚户区改造24.2万套，居历年之最。,,24.2,加强保障房分配管理，推进棚改货币化安置，确保新开工保障性安居住房24.2万套、基本建成16万套,24.2,0.18954141,0.17130849,0.18947858,0.17187102,4.5853815,4.159279,1.4253417,0,6.1369276,6.064163,0,0.399047689252877,43269.0,1861.27,1812.0264,42124.23,7.502201,10.648378,4.212423,2513.461233,259691.69970000014,0.10332035,292.0,0.3813974,0.10058681,-2.296734,-2.2699208,5.31,5.169513,451.8,2372.0,0.19047217,4.6094265,0.0016370559,-0.77154124,18100.0,6.2272,112712.32,605566.75,0.0,0.0,0.0,0.12645642,0.0,0.0,0.0,0.22487545,low,5
内蒙古自治区,赤峰市,260.0,2016.0,1445192.0,288.96,1066802.0,222.82,5001.3564,4787.730006283098,101.2,103.9502112,4605.7915,4629.4233,4506.943,0.034195762,0.021932524,8.473812,8.43507,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.7042,改造棚户区和城中村7042户,0.7042,-0.35069287,243.0,463.01,430.230299092042,2520.0,2445.462,城市棚户区改造开工23.3万套,,23.3,,23.3,0.18933436,0.17072631,0.18954141,0.17130849,4.416315,3.9914877,1.384164,0,6.1377487,6.0643206,0,0.399047689252877,44936.0,1933.282872,1859.8162,43228.387,7.528233,10.6742525,4.322839,2214.205092,485869.1793000002,0.21943279,292.0,0.10332035,0.21109413,-1.5554512,-1.5167093,4.75,4.569495,451.8,2372.0,0.19047217,4.4380016,0.0016367978,-0.35069287,21100.0,6.6401,140106.11,724705.7,0.0,0.0,0.0,-0.35069287,0.0,0.0,0.0,0.02169609,low,5
内蒙古自治区,赤峰市,260.0,2017.0,1156677.0,241.27,1039587.0,218.9,4794.1187,4749.141160347191,101.7,105.71736479040001,4492.3,4787.73,4605.7915,-0.008059941,-0.024641085,8.465719,8.41012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,总规模3.8万套的中心城区集中连片棚户区改造工程启动实施,3.8,力争完成总投资500亿元、5.12万户的棚户区改造任务,5.12,1.3350011,243.0,459.52,430.9916975582856,2528.6,2438.5186,实施棚户区改造22.1万套,,22.1,实施城镇棚户区改造22万户，货币化安置比例不低于60%,22.0,0.18844227,0.17044677,0.18933436,0.17072631,4.165356,3.7559788,1.3233489,0,6.1301823,6.0660887,0,0.399047689252877,32641.0,1406.8,1330.718,30875.723,7.193474,10.337726,3.0875723,1756.009535999998,598588.1183000001,0.34087977,292.0,0.21943279,0.32244444,-1.1318245,-1.0762254,4.75,4.4931126,451.8,2372.0,0.19047217,4.1903877,0.0088168755,-0.35069287,24400.0,6.7547,164814.69,1171557.4,0.0,0.0,0.0,1.6331544,0.0,0.0,0.0,-0.024950027,low,5
内蒙古自治区,赤峰市,260.0,2018.0,1708128.0,292.77,1450980.9999999998,251.3,5834.368,5773.899721448467,101.8,107.62027735662721,5365.067,4749.141,4492.3,0.21577767,0.19428068,8.661103,8.587664,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,全市累计实施棚户区改造6.44万套，完成投资564亿元；其中中心城区4.03万套，完成投资329亿元,1.32,推进棚户区改造工程，投资110亿元，改造城市棚户区1.32万套、185万平方米,1.32,0.27763173,243.0,459.41,432.2,2534.0,,完成棚户区住房改造14.2万套,,14.2,,,,0.17056037,0.18844227,0.17044677,,,,0,6.129943,6.0688887,0,0.399047689252877,,1520.0,1412.3733,,7.253027,,,1823.787987999999,1043032.2545000004,0.57190436,292.0,0.34087977,0.5314095,-0.63222235,-0.55878353,4.75,4.4136662,451.8,2372.0,0.19047217,,0.0030541415,1.3350011,34065.0,6.6118,225230.97,1481782.8,0.0,0.0,,0.27763173,0.0,0.0,,0.17754364,low,5
吉林省,辽源市,261.0,2014.0,77433.0,21.58,66112.0,19.82,3588.1836,3335.6205852674066,102.0,102.0,3270.2163,3285.421,3285.421,0.01527953,-0.004627897,8.112414,8.092611,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,244.0,121.8,122.2500398462819,2752.38,2671.3268,,,15.0,城市棚户区改造15万套,15.0,0.045595318,0.04441612,0.04551718,0.04432811,0.6827577,0.66492164,-0.4080861,0,4.8023806,4.8060684,0,0.9788998275147971,56467.0,690.3093,676.7738,55359.805,6.5173373,10.921609,5.5359807,455.9699519999995,46373.749,0.101703525,293.0,0.24022521,0.09970934,-2.305496,-2.2856934,6.33,6.2058825,124.28,2682.0,0.046338554,0.6950783,,,13981.0,6.1424,85876.89,1244035.0,0.0,,0.0,,0.0,,0.0,,high,5
吉林省,辽源市,261.0,2015.0,116909.0,34.17,105104.0,32.72,3421.393,3212.2249388753057,101.7,103.734,3096.598,3335.6206,3270.2163,-0.036993317,-0.053090803,8.074719,8.038059,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,244.0,120.8,121.40011694929413,2753.32,2662.078,,,,,,0.045378085,0.044092264,0.045595318,0.04441612,,,,0,4.794136,4.799092,0,0.9788998275147971,59855.0,726.6404,700.4843,57700.465,6.551772,10.96302,5.7700467,135.53966699999998,59290.07490000001,0.4374371,293.0,0.101703525,0.42169115,-0.8634821,-0.8268224,5.31,5.1188617,124.28,2682.0,0.046338554,,,,15150.0,6.2272,94342.08,1298332.4,0.0,,,,0.0,,,-0.05455208,high,5
